-7.2081e-20,-1.0112e-18,1.4193e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.3617e-20,3.5917e-05,9.7369e-21,-2.0353e-05,-2.592e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.4911e-21,-1.611e-18,1.7359e-19,-1.2875e-18,-1.2692e-19,-1.4224e-18,1.779e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.6052e-20,-7.977e-07,3.6065e-20,-0.000432,3.129e-20,0.00048848,-2.4119e-20,6.3913e-06,2.6752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.7675e-21,5.2531e-19,-4.1088e-20,6.3529e-19,-1.2544e-19,-3.3542e-18,-3.4777e-20,5.8417e-19,1.5984e-20,9.071e-19,-1.138e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.8261e-20,-1.0229e-05,4.0508e-21,1.6081e-05,-2.7333e-20,-0.00095532,2.471e-21,0.00091127,-3.2818e-20,-4.0167e-05,-7.4409e-21,5.3467e-06,9.6582e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.4294e-20,-6.4206e-19,-1.5342e-21,-3.0462e-19,1.1425e-20,-4.3901e-19,-5.6268e-19,-1.4181e-18,3.7987e-19,-1.3143e-18,-7.3315e-21,-1.2921e-18,-7.1411e-21,-3.5321e-19,-4.7377e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5084e-20,-1.0233e-06,-1.8456e-20,8.7772e-06,-2.7936e-21,2.8664e-06,2.856e-21,-0.00057356,-1.3195e-20,0.00045302,-8.6785e-21,1.3571e-05,1.5904e-20,-1.9348e-06,-4.6285e-21,1.9729e-06,1.8648e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.6504e-20,-2.7517e-20,1.5676e-20,2.0199e-19,-1.3975e-20,2.2616e-19,-1.4577e-20,5.0853e-19,-5.707e-20,1.8323e-18,1.2068e-19,5.5893e-19,2.1593e-20,1.4607e-19,-6.4998e-21,2.295e-19,-3.1854e-20,1.2813e-19,1.205e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.1803e-20,-1.7319e-07,-1.7673e-20,3.7893e-07,6.9049e-21,-5.541e-07,-1.5003e-20,-2.1401e-05,9.8693e-24,0.00049142,1.0362e-20,-0.0005372,-9.8081e-21,1.1716e-05,8.9563e-21,-1.5275e-06,-1.1319e-20,-8.6085e-07,-4.9147e-21,1.0233e-07,1.4991e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
