-4.2862e-19,-2.2663e-17,8.2989e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.4467e-20,-0.0071744,3.268e-20,0.0071424,-1.291e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.9462e-20,5.6425e-17,-1.1117e-18,-1.6323e-17,7.217e-19,8.1624e-17,-1.6118e-20,0,0,0,0,0,0,0,0,0,0,0,0
3.7948e-20,-0.00025426,-5.7892e-21,0.00066811,9.5443e-20,-0.00075312,-5.5178e-20,0.00025432,-2.3735e-20,0,0,0,0,0,0,0,0,0,0
-2.9655e-20,-6.1059e-19,6.7717e-20,1.2645e-17,-1.1176e-19,5.0317e-18,4.958e-19,9.8454e-18,-1.0924e-21,-1.0357e-19,1.0594e-20,0,0,0,0,0,0,0,0
-1.6594e-20,-3.4497e-06,-5.3713e-21,3.8316e-05,4.4243e-20,0.00012886,2.4266e-21,-0.00014567,-1.3246e-19,-3.2695e-05,-5.9954e-20,3.0557e-06,-8.7093e-21,0,0,0,0,0,0
6.9059e-20,7.1331e-19,3.6811e-20,-5.2027e-19,-4.2551e-20,-2.8474e-18,9.1907e-19,-9.524e-19,-7.5856e-19,-2.2484e-18,6.4574e-21,2.7811e-19,2.2234e-20,-1.2124e-18,-2.8138e-20,0,0,0,0
2.559e-20,-7.2612e-09,2.3258e-20,5.2031e-07,2.7588e-20,-2.999e-09,6.7235e-20,-1.5035e-05,6.5998e-20,1.9458e-05,5.8427e-20,5.7912e-07,3.7145e-20,-4.9661e-07,1.4804e-20,1.434e-08,-2.3242e-20,0,0
5.3812e-20,3.9214e-19,-8.567e-21,7.5996e-19,2.2508e-20,-1.3992e-18,-8.4246e-20,-9.9471e-19,5.5287e-19,-7.363e-20,-8.0612e-19,1.5536e-19,1.0323e-20,5.6408e-19,-6.6202e-20,-3.6682e-19,-1.4994e-20,-2.3057e-19,5.5949e-21
