2.6003e-18,3.9902e-17,1.0225e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9.2266e-21,0.0027936,-1.8934e-20,0.0022542,1.2817e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.0244e-20,2.7713e-16,-4.1614e-19,-1.6376e-17,-6.1231e-20,2.6953e-16,-1.5668e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.5397e-20,3.758e-05,8.2954e-20,0.0035904,-4.5275e-20,0.0033765,2.1595e-20,7.2497e-05,-1.606e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.8536e-20,2.9035e-18,-2.9879e-20,-4.9602e-17,9.9873e-20,2.8528e-17,-3.9711e-19,-2.9562e-17,1.2737e-19,3.731e-18,-1.5552e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.3329e-20,6.4869e-07,7.1977e-21,-0.00013968,6.093e-20,-0.0011536,3.3539e-20,-0.00070039,1.259e-20,-0.00014342,-1.6042e-20,1.2386e-06,-8.3365e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.6353e-21,1.5443e-18,2.7225e-20,1.0451e-19,-1.4375e-20,5.6241e-18,-6.3015e-20,-1.4837e-17,2.2828e-19,1.0507e-18,1.1305e-20,-2.7854e-19,1.1288e-20,1.7791e-18,1.084e-20,0,0,0,0,0,0,0,0,0,0,0,0
1.8583e-20,-1.1438e-07,-8.0274e-21,1.9357e-06,-4.7309e-21,3.6162e-05,-2.9898e-20,3.0799e-05,6.7332e-20,-9.7421e-05,-1.9855e-20,4.0158e-05,-1.2129e-21,2.0286e-06,3.4162e-20,1.9328e-08,8.3652e-20,0,0,0,0,0,0,0,0,0,0
-3.0423e-20,-3.9181e-19,-1.1889e-20,-8.8766e-19,-2.2474e-20,-3.216e-19,5.5972e-22,-2.1301e-18,-1.7834e-19,2.2832e-18,7.6093e-20,-1.3163e-18,-2.5364e-20,-9.0142e-20,-3.3308e-20,-6.2355e-20,-4.3408e-20,-1.2582e-19,-1.4206e-20,0,0,0,0,0,0,0,0
-3.1009e-20,2.303e-09,-1.2431e-20,-8.8149e-09,2.1681e-20,-5.1628e-07,-8.0105e-21,-3.4288e-06,-1.011e-20,1.6352e-05,-1.1364e-19,3.3555e-05,-1.0302e-20,-3.624e-06,4.4037e-20,-5.1769e-07,-5.3592e-20,-1.268e-08,-4.9436e-22,2.6344e-09,-1.3973e-20,0,0,0,0,0,0
3.1195e-20,5.6437e-19,-4.0162e-20,1.0394e-18,2.0432e-20,1.9048e-19,-5.9545e-20,-7.147e-20,4.6166e-20,4.3937e-19,9.4522e-19,-6.5383e-20,8.9648e-19,4.7811e-20,1.0801e-21,-2.5214e-19,9.5865e-20,1.4126e-19,-4.8371e-20,-6.7011e-19,-2.7252e-20,1.3992e-19,4.4941e-20,0,0,0,0
4.4449e-20,-3.4909e-11,3.0568e-20,-7.5801e-11,-1.061e-20,2.9844e-09,-4.3493e-20,5.3971e-08,-6.8646e-20,1.5665e-07,2.4296e-20,-2.2508e-06,-7.2963e-21,-3.7177e-06,8.9348e-20,2.7977e-09,2.2727e-21,5.2633e-08,4.7321e-20,2.5629e-09,-3.5123e-20,-3.2708e-11,3.4342e-20,5.1923e-12,-3.1998e-20,0,0
-3.0806e-20,1.0779e-19,3.3138e-20,-1.7401e-19,5.4182e-21,-5.381e-20,4.825e-21,-4.6577e-19,1.1409e-20,-7.6172e-19,-1.7849e-20,-1.8936e-20,4.7677e-19,1.5325e-19,2.4136e-19,-1.8419e-19,2.7928e-20,3.9005e-19,9.9577e-21,-3.1068e-21,6.6519e-20,-5.9706e-19,-4.1625e-20,9.2911e-20,4.3678e-21,5.5157e-19,-1.9231e-20
