-0.00064119,-1.5041e-20,0.00046206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-7.2769e-17,7.7877e-20,2.9824e-18,-2.6841e-19,4.537e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-7.3128e-05,4.8761e-20,0.00032681,1.1886e-20,-0.00050072,2.581e-21,6.3948e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8741e-19,6.3181e-21,-2.554e-17,-8.837e-19,-3.9941e-19,4.7885e-19,-1.3981e-17,1.6365e-20,-1.5191e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4837e-05,8.0248e-21,6.2295e-05,6.6242e-20,0.0023818,-4.4016e-20,-0.0021735,1.9831e-20,-6.7795e-05,6.4416e-21,-1.2312e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.0439e-18,-8.3551e-21,-3.2176e-20,2.3249e-20,8.7348e-17,-2.5949e-19,-1.3415e-17,2.904e-19,5.672e-17,3.404e-20,-2.875e-19,-4.0552e-21,4.2363e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.2967e-06,2.6914e-20,-4.5427e-06,-1.717e-21,-9.1209e-05,-6.6528e-21,-0.00053808,2.5415e-20,0.00061583,3.1719e-20,9.9477e-05,4.7417e-21,4.5181e-06,-3.2852e-20,1.0195e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.411e-20,2.5466e-20,6.0396e-19,7.8431e-21,2.6595e-19,3.9733e-20,-4.5793e-17,9.1431e-19,9.919e-18,-5.5049e-19,-4.14e-17,-4.2717e-20,2.3459e-19,-2.1755e-20,-1.0989e-18,3.8436e-20,1.3786e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.9289e-08,-6.2263e-21,2.2656e-07,-4.5284e-22,2.329e-06,1.8388e-20,4.3032e-05,9.0575e-21,-0.0003075,2.0307e-20,0.00029567,-1.3832e-21,-4.0739e-05,-3.0036e-20,-2.0801e-06,1.656e-20,-1.5936e-07,-4.3796e-21,-3.3145e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.6828e-20,9.9961e-21,-2.4707e-19,-3.6045e-20,-1.721e-19,-2.0358e-20,-4.7197e-19,-2.3496e-20,1.1139e-17,-1.5992e-19,-3.1222e-18,-1.3316e-19,1.3175e-17,-9.7782e-21,-3.6922e-19,4.1763e-21,-3.0386e-19,-4.4379e-21,-5.4701e-20,6.6925e-21,-1.2046e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.0389e-09,-9.893e-21,-7.6336e-09,1.0954e-20,-1.4864e-08,4.2401e-21,-9.1054e-07,2.8411e-20,-8.8254e-06,6.0484e-20,0.00015214,-1.0396e-19,-0.00017882,-4.5209e-20,5.1082e-06,6.0582e-21,7.8705e-07,-1.7556e-20,1.3979e-08,8.3844e-21,6.5407e-09,1.4711e-20,1.3945e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-8.3574e-20,3.0479e-21,5.62e-20,2.5362e-20,1.3245e-19,-1.2303e-20,4.0911e-20,4.0072e-21,-1.4459e-19,2.2131e-20,-1.8026e-18,-9.1966e-19,4.2489e-19,6.4798e-19,-2.6404e-18,-9.9941e-21,-1.157e-19,-5.2689e-21,1.7197e-19,1.7714e-20,3.5089e-19,-1.1043e-20,-1.6575e-20,4.6324e-21,-1.8046e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.4569e-11,-5.7288e-21,3.0109e-10,-1.1296e-20,3.1581e-10,1.8506e-20,3.7391e-09,2.1014e-20,1.8883e-07,-2.0952e-20,8.424e-07,-4.5242e-20,-3.0402e-05,-2.6416e-20,4.2614e-05,2.4854e-20,4.9087e-07,1.3036e-20,-1.5577e-07,-2.0954e-20,-4.3676e-09,-2.1961e-20,-3.4791e-10,6.7233e-21,-1.7643e-10,-2.5148e-21,-1.5312e-11,0,0,0,0,0,0,0,0,0,0,0,0
-2.085e-19,4.4035e-20,-5.9415e-19,6.639e-21,-9.3157e-20,-5.3498e-21,-1.3291e-19,2.9061e-20,2.4767e-20,-2.7479e-20,-1.0511e-19,-3.3111e-20,1.8947e-19,-4.3159e-19,-6.1695e-20,4.6488e-19,3.7716e-19,8.2545e-21,-1.9297e-19,-4.3675e-20,3.1492e-20,1.33e-20,-9.1709e-20,-2.233e-20,5.2481e-20,-3.0635e-20,-5.0713e-19,1.048e-20,-9.5549e-20,0,0,0,0,0,0,0,0,0,0
-8.0871e-13,2.0874e-20,-4.4844e-12,1.0979e-21,-8.8857e-12,-5.2552e-21,-3.3926e-11,-3.8594e-20,-7.8148e-10,-4.9881e-20,-2.2999e-08,-2.1996e-20,-6.6734e-09,-4.3539e-20,3.631e-06,9.31e-20,-6.2505e-06,7.1531e-20,-2.4252e-07,2.4498e-20,1.6784e-08,-3.0992e-21,1.0145e-09,2.7209e-21,3.0966e-11,3.2713e-20,5.1785e-12,3.4339e-20,2.7543e-12,-1.0166e-20,4.6021e-13,0,0,0,0,0,0,0,0
1.3686e-20,4.9847e-21,5.4973e-19,-1.9692e-20,-5.9893e-20,-1.3281e-20,-2.5188e-19,1.0977e-20,-1.8467e-20,-1.7983e-20,4.3941e-20,4.8221e-21,1.3798e-20,4.4476e-21,2.1891e-19,1.4838e-18,4.0376e-19,-1.1842e-18,1.1822e-19,-3.6614e-20,7.5906e-20,-2.1922e-20,9.3309e-20,-2.3634e-20,-1.8644e-20,1.4852e-22,7.5459e-20,-3.424e-20,1.995e-19,-1.2545e-20,2.7814e-19,9.2967e-21,8.4963e-20,0,0,0,0,0,0
1.0242e-14,-5.6492e-22,1.0357e-13,6.4946e-21,1.2352e-13,-3.8959e-21,2.1019e-14,-1.1414e-20,6.1851e-12,-1.4886e-20,9.7871e-11,-8.6311e-21,1.7078e-09,-7.9076e-21,-8.7267e-09,-2.0854e-20,-2.9205e-07,3.3498e-20,6.4708e-07,-2.3365e-20,3.8022e-08,-3.2109e-20,-8.6768e-10,-9.171e-21,-1.4027e-10,1.9614e-20,-5.515e-12,-2.6605e-21,-2.2315e-14,9.5865e-21,-1.0298e-13,-4.1184e-21,-5.1963e-14,1.7232e-20,-1.7334e-15,0,0,0,0
-1.3295e-19,-7.1683e-21,6.604e-20,3.5646e-22,2.8593e-19,-2.0429e-21,-1.0016e-19,8.767e-21,-3.5807e-19,-2.3735e-20,-1.1848e-19,-2.1043e-20,1.1474e-20,-3.2287e-20,1.2621e-19,-3.6919e-20,1.2033e-20,4.7975e-19,-2.2825e-20,-5.7665e-19,-2.4231e-19,-1.4506e-20,-3.1196e-19,2.053e-20,1.5213e-20,1.3914e-20,-7.6387e-20,-8.8113e-21,8.7643e-20,-3.3771e-20,6.6057e-19,-6.6123e-21,4.7133e-19,1.657e-20,-3.1338e-20,2.1262e-20,-1.3336e-19,0,0
