-0.0011712,-8.8852e-20,0.00077772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3678e-16,8.4416e-19,-8.5803e-18,4.1851e-19,-1.4184e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.8182e-05,-4.2786e-20,-0.0064544,-5.5587e-20,0.0059336,-3.062e-20,8.203e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.3695e-18,5.1224e-20,2.45e-17,-6.0875e-19,9.8189e-18,-6.896e-20,5.4804e-18,1.0602e-20,-8.3705e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9.2587e-07,5.7596e-20,0.00017029,-1.0593e-20,0.0022372,1.3854e-20,-0.0015045,6.2814e-20,-0.00018134,4.0489e-20,-6.0011e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.698e-18,3.6449e-21,-7.6287e-19,-1.1895e-20,-1.6281e-17,8.3227e-20,-2.8777e-18,2.1282e-19,8.4013e-18,1.087e-19,4.1503e-19,4.0901e-20,-3.0695e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-6.2581e-08,5.2723e-20,-1.9265e-06,-7.0497e-20,-5.1456e-05,-1.734e-20,-0.00019526,-9e-21,-9.2332e-05,-8.7219e-20,5.8741e-05,-3.068e-20,2.0721e-06,4.8462e-21,4.2956e-08,0,0,0,0,0,0,0,0,0,0,0,0
2.0766e-19,4.2841e-20,2.2735e-19,-3.487e-20,2.636e-19,8.2578e-21,3.4566e-18,5.279e-19,8.8764e-19,-5.9448e-19,-1.6986e-18,-7.757e-20,1.8577e-19,-4.5375e-20,2.6914e-19,-1.7293e-20,-3.1847e-19,0,0,0,0,0,0,0,0,0,0
-3.0901e-10,-1.6299e-20,1.1882e-08,2.2962e-20,6.0692e-07,3.5511e-20,5.8717e-06,8.5294e-21,3.1318e-06,-1.2015e-19,6.4081e-05,-5.1025e-20,-6.5851e-06,-3.3193e-20,-6.0934e-07,-1.559e-20,-1.0573e-08,3.5657e-21,-1.5687e-09,0,0,0,0,0,0,0,0
3.2415e-19,-3.3248e-21,-2.3728e-19,-6.2867e-20,-6.0908e-19,6.6773e-20,-9.8413e-19,-2.3996e-20,-9.7027e-19,-9.7851e-19,-4.3006e-19,1.3673e-18,-1.8924e-19,5.049e-20,8.5206e-22,2.3091e-21,-5.2376e-19,3.8472e-20,-3.7438e-19,5.4644e-20,-1.8389e-19,0,0,0,0,0,0
-4.5614e-11,-7.8581e-20,-4.3436e-11,2.1204e-20,-2.799e-09,3.0565e-20,-7.4472e-08,-2.3501e-20,-3.476e-07,-1.0218e-21,-4.1047e-07,-8.8804e-20,-9.8502e-06,-4.209e-20,1.9111e-07,1.1079e-20,7.3127e-08,-3.1094e-21,2.5869e-09,2.8612e-20,9.9913e-11,-1.0568e-20,7.9197e-12,0,0,0,0
-1.2908e-19,1.3278e-20,5.1372e-19,-5.6607e-20,5.5646e-19,1.9475e-20,2.3937e-19,2.7044e-20,8.5146e-20,-1.0862e-20,3.3743e-19,-1.1735e-18,1.1574e-19,8.5011e-19,6.8501e-19,2.9778e-20,3.3285e-19,-4.5195e-20,-8.6741e-19,-8.1053e-20,-1.578e-21,1.272e-21,-2.1445e-20,-2.0003e-20,9.1477e-20,0,0
2.3136e-13,-3.046e-20,1.0353e-12,-1.8272e-20,7.1828e-12,-2.0605e-21,3.316e-10,9.0993e-22,4.8129e-09,-2.4228e-20,1.5325e-08,-9.6431e-20,1.6003e-07,-1.2577e-19,8.9568e-07,-1.1922e-19,2.3343e-08,-1.1189e-21,-4.2833e-09,4.5423e-20,-3.516e-10,2.4251e-20,-7.2594e-12,4.154e-20,4.7366e-14,1.9145e-20,-4.9141e-13
